OG10616:JPH3	GO:0007613, GO:0005789, GO:0005886, GO:0005783, GO:0050885, GO:0007612, GO:0040011, GO:0035640, GO:0048168, GO:0060314, GO:0030314
OG10641:GGCX	GO:0008488, GO:0017187
OG10659:RHOBTB2	GO:0005515, GO:0007264, GO:0005525, GO:0003924, GO:0005622
OG10673:SRL	GO:0002115, GO:0014873, GO:0005525
OG10682:WDR91	GO:0005515, GO:0043551, GO:0045022
OG10765:PPIG	GO:0005829, GO:0016607, GO:0003755, GO:0016018, GO:0000413, GO:0006457
OG10776:EPB41L5	GO:0005654, GO:0005829, GO:0001954, GO:0030036, GO:0005886, GO:0071560, GO:0019904, GO:0032587, GO:0032091, GO:0001701, GO:0001756, GO:0048617, GO:0031252, GO:0010634, GO:0001839, GO:0007492, GO:0048318, GO:0010608, GO:0000904, GO:0005925, GO:0048339, GO:0007398, GO:0032092, GO:0007498, GO:0031032, GO:0070986, GO:0051894, GO:0003382, GO:0001837, GO:0003383, GO:0006931, GO:0007509, GO:0009826, GO:0022408, GO:0032525, GO:0048319, GO:0070201, GO:0005912, GO:0005856, GO:0008092
OG10801:NBN	GO:0007095, GO:0030870, GO:0006302, GO:0007093, GO:0000723, GO:0006974, GO:0006281, GO:0005634, GO:0005515, GO:0005730, GO:0016605, GO:0035861, GO:0047485, GO:0008283, GO:0008134, GO:0050885, GO:0000781, GO:0000077, GO:0005657, GO:0045190, GO:0003684, GO:0032206, GO:0097193, GO:0001701, GO:0032508, GO:0001832, GO:0031860, GO:0031954, GO:0033674, GO:0090656, GO:0090737, GO:1904354, GO:0042405
OG10813:IWS1	GO:0005634, GO:0005654, GO:0010793, GO:0050684, GO:0090239, GO:2001253
OG10815:RAVER1	GO:0003676
OG10829:EZH1	GO:0070734, GO:0005654, GO:0035098, GO:0018024, GO:0005515
OG1084:MYH6	GO:0016459, GO:0005524, GO:0003774, GO:0051015, GO:0005515
OG10862:EXOC3	GO:0000145, GO:0006887
OG10877:ELMO2	GO:0016020, GO:0030971, GO:0005829, GO:0060326, GO:0016477, GO:0098609, GO:0007010
OG10882:OG10882	GO:0003676
OG10900:GSN	GO:0071346, GO:0030041, GO:0045335, GO:0030027, GO:0005925, GO:0006911, GO:0016192, GO:0055119, GO:0051014, GO:0051693, GO:1903923, GO:0035994, GO:0030036, GO:0045010, GO:0051016, GO:0051015, GO:0005509, GO:0086003, GO:0036313, GO:0030042
OG10922:CCNT1	GO:0005634, GO:0005654, GO:0005829, GO:0045944, GO:0006468, GO:0003677, GO:0008024, GO:0097322, GO:1900364, GO:0008134, GO:0070063, GO:0006357, GO:0016538, GO:0006351, GO:0070691, GO:0003682, GO:0019901, GO:0000976, GO:0017069
OG10932:COLEC12	GO:0042742, GO:0030169, GO:0005044, GO:0071360, GO:0006955, GO:0034138, GO:0060355, GO:0038187, GO:0006910
OG10939:TTF1	GO:0003677
OG10948:CCNF	GO:0005634, GO:0030054, GO:0019005, GO:0005813, GO:0016567, GO:0005814, GO:0031146, GO:0010826, GO:0005515, GO:0051726
OG10965:OG10965	GO:0046983
OG10989:SGSM3	GO:0005515
OG11019:MDM1	GO:0045494, GO:0046600, GO:0008017
OG1102:OG1102	GO:0016459, GO:0003774, GO:0005524, GO:0051015, GO:0005515
OG11020:MFN1	GO:0008053, GO:0005741, GO:0016021, GO:0005525, GO:0003924, GO:0042802, GO:0046039, GO:0005739, GO:1990613, GO:0031307, GO:0051646, GO:0010918, GO:0098799
OG11042:DDX1	GO:0005634, GO:0005654, GO:0005829, GO:1990904, GO:0005737, GO:0005739, GO:0006302, GO:0003712, GO:0003682, GO:0003725, GO:0043123, GO:0072669, GO:0010494, GO:0043330, GO:0090305, GO:0002735, GO:0009615, GO:0008143, GO:0032508, GO:0004518, GO:0006388, GO:1903608, GO:0004386, GO:0003676, GO:0005515, GO:0005524, GO:0003724, GO:0071920, GO:0033677, GO:0007275
OG11043:TRIM3	GO:0005737, GO:0042802, GO:0004842, GO:0061630, GO:0016567, GO:0005515, GO:0008270, GO:0005622
OG11053:TDRD3	GO:0003713, GO:0005634, GO:0005654, GO:0005829, GO:0005794, GO:0003682, GO:0035064, GO:0035145, GO:0005515
OG1106:RLF	GO:0003676
OG11060:PLOD3	GO:0008475, GO:0031418, GO:0016705, GO:0005506, GO:0055114, GO:0016491, GO:0005783, GO:0017185, GO:0033823, GO:0050211, GO:0006493, GO:0005794
OG11080:MTMR12	GO:0005737, GO:1901998, GO:0019208
OG11089:SMURF1	GO:0005737, GO:0004842, GO:0000209, GO:0005886, GO:0005739, GO:0070411, GO:0070412, GO:0030509, GO:0030512, GO:0030514, GO:1903861, GO:0006511, GO:0030154, GO:0061630, GO:0016567, GO:0034394, GO:0030579, GO:0006611, GO:0032801, GO:0043161, GO:0061736, GO:0061753, GO:0071211, GO:2000060, GO:0005515
OG11091:KIF3B	GO:0008017, GO:0007018, GO:0003777, GO:0005524, GO:0005929, GO:0005813, GO:0120170, GO:0015630, GO:0090307, GO:0016939, GO:0031267, GO:1990939
OG11095:BRD3	GO:0070577, GO:0003682, GO:0006357, GO:0005515
OG11116:AP4B1	GO:0005829, GO:0005802, GO:0019898, GO:0030124, GO:0030117, GO:0016192, GO:0006886, GO:0015031, GO:0030276, GO:0030131
OG11134:DCBLD2	GO:0009986, GO:0030308, GO:0005887, GO:0042060
OG11148:PDE4B	GO:0016020, GO:0030593, GO:0050900, GO:0071222, GO:0004115, GO:0044325, GO:0032729, GO:0032743, GO:0050852, GO:0071872, GO:0086004, GO:1901898, GO:0005813, GO:0005891, GO:0071944, GO:0005829, GO:0014069, GO:0043197, GO:0008021, GO:0035690, GO:0030018, GO:0030552, GO:0060076, GO:0001780, GO:0043015, GO:0000930, GO:0006198, GO:1901841, GO:0140199, GO:0008081, GO:0004114, GO:0007165
OG11158:TYW1	GO:0010181, GO:0003824, GO:0051536, GO:0051539, GO:0055114, GO:0008033
OG11175:SCYL3	GO:0005737, GO:0005794, GO:0042802, GO:0030027, GO:0034613, GO:0000139, GO:0048666, GO:0021522, GO:0006954, GO:0006468, GO:0004672, GO:0005524
OG1119:MIA3	GO:0005515
OG11191:SPATA5L1	GO:0005737, GO:0005819, GO:0016887, GO:0005524
OG1121:LRP1	GO:0030971, GO:0042803, GO:0009986, GO:0005886, GO:0030326, GO:0090090, GO:0001932, GO:0008104, GO:0009953, GO:0042733, GO:0001942, GO:0042475, GO:0001822, GO:0031594, GO:0009954, GO:0030279, GO:0016055, GO:0048856, GO:0150094, GO:0060173, GO:0050731, GO:0043113, GO:0050771, GO:0051124, GO:0071340, GO:0097104, GO:0097105, GO:1901631, GO:1904395, GO:0005509, GO:0005515
OG11210:COL8A1	GO:0035987, GO:0005515
OG11230:GGA3	GO:0005802, GO:0031267, GO:0006886, GO:0016192, GO:0005622, GO:0030306
OG11247:FBXO34	GO:0005515
OG11255:RNF19B	GO:0005829, GO:0043130, GO:0005783, GO:0051865, GO:0061630, GO:0042267, GO:0044194, GO:0016567, GO:0004842
OG11261:C1R	GO:0006958, GO:0004252, GO:0006508, GO:0005509
OG11289:ZC3H14	GO:0005634, GO:0005730, GO:0016607, GO:0032839, GO:1904115, GO:1990904, GO:1900364, GO:0008143, GO:0043488, GO:0046872
OG11322:TMC7	GO:0005887, GO:0016021
OG11337:OG11337	GO:0003677, GO:0046983
OG11379:PTPDC1	GO:0005654, GO:0007224, GO:0060271, GO:0008138, GO:0004725, GO:0016311, GO:0006470, GO:0016791
OG11390:AK7	GO:0004017, GO:0004550, GO:0006165, GO:0009142, GO:0004127, GO:0006139, GO:0019205, GO:0016887, GO:0005524
OG11434:OG11434	GO:0006355, GO:0003700, GO:0046983, GO:0003677
OG11453:IL31RA	GO:0005515
OG11457:MAPK6	GO:0004707, GO:0006468, GO:0004672, GO:0005524, GO:0005634, GO:0005829, GO:0005737, GO:0019901, GO:0032991, GO:0046982, GO:0060999, GO:0032156
OG11460:ZBTB1	GO:0032825, GO:0042803, GO:0030183, GO:0033077, GO:0045582, GO:0048538, GO:0002711, GO:2000176, GO:0005515, GO:0003676
OG11472:CAPN7	GO:0005829, GO:0010634, GO:0005813, GO:0004175, GO:0097264, GO:0090541, GO:0006508, GO:0004198, GO:0005622
OG1149:CCDC88C	GO:0005737, GO:0043621, GO:0042802, GO:0030165, GO:0001932, GO:0031648, GO:0001965, GO:0005085, GO:0090090, GO:0007264, GO:0005109, GO:0003383, GO:0031098, GO:0035567, GO:0030054, GO:0030705, GO:0016055, GO:0005515
OG11504:GOLGA5	GO:0007030, GO:0042803, GO:0005794, GO:0016021, GO:0005801, GO:0048193, GO:0000139, GO:0031267, GO:0031985
OG11507:POU2F1	GO:0005654, GO:0005634, GO:0043231, GO:0045944, GO:0043565, GO:0005783, GO:0045892, GO:0000979, GO:0000978, GO:0003677, GO:0090575, GO:0000981, GO:0006355, GO:0003700
OG11508:PIK3R1	GO:0007165, GO:0005942, GO:0035014
OG11509:TRIL	GO:0034142, GO:0046696, GO:0001530, GO:0002718, GO:0005515
OG11512:HSP90AA1	GO:0005524, GO:0005737, GO:0042803, GO:0005829, GO:0032991, GO:0042802, GO:0005739, GO:0007004, GO:0051973, GO:0042981, GO:0051020, GO:0097718, GO:0050821, GO:0043025, GO:0042826, GO:0034605, GO:0044183, GO:0070182, GO:0048471, GO:0098586, GO:0002218, GO:0006457, GO:0097110, GO:0031625, GO:0032728, GO:0045040, GO:0048156, GO:0001934, GO:1990782, GO:0002230, GO:1902949, GO:0021955, GO:0030010, GO:0031396, GO:0033138, GO:0048675, GO:0051897, GO:1903827, GO:1905323, GO:0044294, GO:0044295, GO:0051131, GO:0030235, GO:0030911, GO:0032273, GO:0045429, GO:1903364, GO:0051082, GO:0016887
OG11516:HSP90AB1	GO:0005634, GO:0005829, GO:0005737, GO:0043066, GO:0042802, GO:0032991, GO:0007004, GO:0051973, GO:0071353, GO:0097718, GO:0001890, GO:0071157, GO:0005576, GO:0003725, GO:0008180, GO:0043025, GO:0005524, GO:0031072, GO:0042826, GO:0042803, GO:0034605, GO:0044183, GO:0046983, GO:0070182, GO:0048471, GO:0032435, GO:0006457, GO:0031625, GO:0030511, GO:0010033, GO:0048156, GO:0019901, GO:0019887, GO:0019900, GO:0060334, GO:0060338, GO:1990565, GO:0051131, GO:0042277, GO:0043008, GO:1990226, GO:0019062, GO:0021955, GO:0030010, GO:0031396, GO:0032516, GO:0033138, GO:0045597, GO:0048675, GO:0051897, GO:0097435, GO:1901389, GO:1901799, GO:1903827, GO:1904031, GO:1905323, GO:2000010, GO:0034751, GO:0044294, GO:0044295, GO:0051082, GO:0016887
OG11559:BAP1	GO:0005634, GO:0005654, GO:0005829, GO:0005737, GO:0045892, GO:0001558, GO:0004843, GO:0003682, GO:0051726, GO:0035522, GO:0016579, GO:0035520, GO:0071108, GO:0035517, GO:0006511, GO:0005622
OG11591:FZD6	GO:0005789, GO:0005886, GO:0016324, GO:0031625, GO:0001843, GO:0030901, GO:0042472, GO:0090090, GO:0001942, GO:0045177, GO:0043433, GO:0030168, GO:0001736, GO:0017147, GO:0035567, GO:0060071, GO:0048105, GO:0033278, GO:0035880, GO:0042813, GO:0016327, GO:0007166, GO:0016055, GO:0004888, GO:0016021, GO:0005515, GO:0016020
OG11606:CSTF3	GO:0006397, GO:0006396, GO:0005634, GO:0005515, GO:0005654
OG11612:SEC14L1	GO:0005654, GO:0005829, GO:0005737, GO:0005794, GO:0039552, GO:0015871, GO:0039536
OG11625:OG11625	GO:0005634, GO:0005515, GO:0006396, GO:0006397
OG11629:USP44	GO:0005634, GO:0004843, GO:0043161, GO:0016579, GO:1904667, GO:0007059, GO:0090266, GO:0008270, GO:0006511, GO:0036459
OG11641:PRMT7	GO:0005654, GO:0005634, GO:0005829, GO:0035243, GO:0001650, GO:0008469, GO:0008757, GO:0035241, GO:0016571, GO:0018216, GO:0000387, GO:0043046, GO:0016277, GO:0043021, GO:0044020, GO:0006349, GO:0034969, GO:0006479, GO:0016274, GO:0008168
OG11660:LRRN2	GO:0005515
OG11661:OG11661	GO:0004842, GO:0016567
OG11669:PRKCG	GO:0004672, GO:0005524, GO:0004697, GO:0008270, GO:0006468, GO:0035556, GO:0004674
OG11691:LRRN1	GO:0005515
OG11723:PLAA	GO:0005737, GO:0005634, GO:0071222, GO:0045202, GO:0006954, GO:0070062, GO:1903861, GO:2001224, GO:0006693, GO:0043162, GO:0016236, GO:0016005, GO:0032430, GO:1900045, GO:1903423, GO:0005515, GO:0043130, GO:0043161
OG11743:PRICKLE3	GO:0008270
OG11744:IRF2BPL	GO:0005654, GO:0061630, GO:0007399, GO:0045944, GO:0000122
OG11821:MCM7	GO:0005634, GO:0005654, GO:0005829, GO:0006974, GO:0042325, GO:0006268, GO:0003678, GO:0008283, GO:0003697, GO:0071466, GO:0042555, GO:0006270, GO:0032508, GO:0006260, GO:0005524, GO:0003677
OG11849:DQX1	GO:0004386
OG11856:ATG7	GO:0008641, GO:0006914, GO:0005737, GO:0042803, GO:0009267, GO:0043065, GO:0008134, GO:0045732, GO:0006497, GO:0071455, GO:0031401, GO:0016236, GO:0075044, GO:0000422, GO:0039521, GO:0051607
OG11866:OG11866	GO:0016020, GO:0005886, GO:0005509, GO:0007156, GO:0098609, GO:0007155
OG11876:HOOK3	GO:0030705, GO:0031122, GO:0008017, GO:0005515, GO:0005737, GO:0042802, GO:0008333, GO:0007032, GO:0051645, GO:0005801, GO:0045022, GO:0034451, GO:0030897, GO:0007040, GO:0070695, GO:0034454, GO:0097150, GO:0005813, GO:0022027, GO:0050768, GO:0071539, GO:0000242, GO:1905719, GO:0034452, GO:0045503, GO:0045505
OG11899:OG11899	GO:0005515
OG11908:WDR93	GO:0005515, GO:0016651, GO:0022900
OG11947:RFWD3	GO:0005634, GO:0005654, GO:0035861, GO:0016567, GO:0010212, GO:0006974, GO:0031297, GO:0061630, GO:0000724, GO:0002039, GO:0090734, GO:0097371, GO:0036297, GO:0031052, GO:0031571, GO:2000001, GO:0004842, GO:0005515
OG11972:GAS2L3	GO:0005856, GO:0005515, GO:0008017, GO:0003779, GO:0030036, GO:0000226
OG11980:BBS7	GO:0016020, GO:0005634, GO:0032436, GO:0036064, GO:0006357, GO:0005813, GO:0007420, GO:0001103, GO:0007224, GO:0008104, GO:0007507, GO:0001750, GO:0005930, GO:0045444, GO:0060173, GO:0001654, GO:0034464, GO:1903929, GO:1905515, GO:0005515
OG12002:BBS12	GO:0045494, GO:0042073, GO:0045599, GO:0042755, GO:0051131, GO:0005524, GO:0016887
OG12028:TNS4	GO:0005515, GO:0005925, GO:0008104
OG12078:PLPPR3	GO:0008195, GO:0006644, GO:0042577
OG12089:TAB2	GO:0045860, GO:0070530, GO:0008270, GO:0032496, GO:0043123, GO:0000187, GO:0007507, GO:0043130, GO:0005515
OG12102:EXOC7	GO:2000535, GO:0034451, GO:0005815, GO:0032584, GO:0000145, GO:0006887
OG12105:OG12105	GO:0031012, GO:0008270, GO:0004222, GO:0008237, GO:0006508
OG12107:GNL2	GO:0005730, GO:0005525
OG12133:TRAP1	GO:0051082, GO:0005524, GO:0016887, GO:0006457
OG12156:USP49	GO:0016579, GO:0004843, GO:0008270, GO:0006511, GO:0036459
OG12181:RHOT1	GO:0047497, GO:0031307, GO:0007005, GO:0005509, GO:0005525, GO:0003924, GO:0097345, GO:0019725
OG12189:EIF4G2	GO:0005829, GO:0006446, GO:0003743, GO:0010507, GO:0030307, GO:0034645, GO:0008135, GO:0016281, GO:0003723, GO:0005515
OG12193:OG12193	GO:0004672, GO:0005524, GO:0006468
