DDB2	GO:0005654, GO:0004842, GO:0032991, GO:0030054, GO:0000209, GO:0044877, GO:0051865, GO:0003684, GO:0009411, GO:0070914, GO:0080008, GO:0035518, GO:0031465, GO:0006290, GO:0006281, GO:0005634, GO:0005515
DDIAS	GO:1902230
DDIT4	GO:0005829, GO:0005737, GO:0051607, GO:0005739, GO:0001666, GO:0032007, GO:0071549, GO:0042771, GO:0072593, GO:0032984, GO:0045820, GO:0071889, GO:0009968
DDX1	GO:0005634, GO:0005654, GO:0005829, GO:1990904, GO:0005737, GO:0005739, GO:0006302, GO:0003712, GO:0003682, GO:0003725, GO:0043123, GO:0072669, GO:0010494, GO:0043330, GO:0090305, GO:0002735, GO:0009615, GO:0008143, GO:0032508, GO:0004518, GO:0006388, GO:1903608, GO:0004386, GO:0003676, GO:0005515, GO:0005524, GO:0003724, GO:0071920, GO:0033677, GO:0007275
DDX18	GO:0005694, GO:0005730, GO:0004386, GO:0003676, GO:0005524
DDX20	GO:0005829, GO:0000122, GO:0048477, GO:0043065, GO:0050810, GO:0070491, GO:0000387, GO:0032797, GO:0034719, GO:0017053, GO:0042826, GO:0030674, GO:0090571, GO:0004386, GO:0003676, GO:0005524
DDX28	GO:0004386, GO:0003676, GO:0005524, GO:0005654, GO:0005829, GO:0005730, GO:0005739, GO:0042645, GO:0035770, GO:0019843, GO:1902775
DDX39A	GO:0003676, GO:0005524, GO:0004386
DDX5	GO:0005634, GO:0005654, GO:1990904, GO:0071013, GO:0030509, GO:0070412, GO:0005730, GO:0036002, GO:0000380, GO:0003730, GO:0000381, GO:0000122, GO:0001837, GO:0060765, GO:0003724, GO:0043021, GO:0006357, GO:1903800, GO:0046332, GO:0030520, GO:0070878, GO:0043517, GO:0000956, GO:0030521, GO:0072332, GO:0050681, GO:0004386, GO:0003676, GO:0005524, GO:0035500, GO:0009299
DDX54	GO:0005634, GO:0005654, GO:0005102, GO:0005794, GO:0005730, GO:0003714, GO:0003724, GO:0030331, GO:0016070, GO:0006396, GO:0004386, GO:0003676, GO:0005524, GO:0003723, GO:0004004
DDX56	GO:0005730, GO:0003676, GO:0005524, GO:0004386
DEAF1	GO:0003677, GO:0005654, GO:0045892, GO:0001650, GO:0000977, GO:0045893, GO:0001227, GO:0000122, GO:0033599
DECR1	GO:0005654, GO:0005829, GO:0005739, GO:0120162, GO:0042802, GO:0008670, GO:0006635, GO:0070402, GO:1902494, GO:0055114
DEDD2	GO:0042981, GO:0006915, GO:0005515, GO:0005654, GO:0030262, GO:0005730, GO:2001238, GO:0008625
DEF8	GO:0045780, GO:0032418, GO:1900029, GO:0035556
DEGS1	GO:0005739, GO:0042284, GO:0043217, GO:0030148, GO:0006629, GO:0016021, GO:0050251
DENND2A	GO:0015629, GO:0042147, GO:0005085
DENND2C	GO:0005654, GO:0005085
DENND4C	GO:0005829, GO:0072659, GO:0005886, GO:0043231, GO:0005794, GO:0005085, GO:0032869, GO:0032593, GO:0030904, GO:0005515
DENND5B	GO:0005515, GO:0005085, GO:1905885
DENR	GO:0075522, GO:0032790, GO:0001731, GO:0003743, GO:0006413
DES	GO:0005634, GO:0005737, GO:0042802, GO:0030018, GO:0005911, GO:0045111, GO:0005882, GO:0042383, GO:0031594, GO:0005856, GO:0045109, GO:0043292, GO:0097512, GO:0008092, GO:0005916, GO:0014704
DFFA	GO:0005829, GO:0005634, GO:0005886, GO:0043065, GO:0000785, GO:0019904, GO:0032991, GO:1900118, GO:0070242, GO:1902511, GO:0044183, GO:0060703, GO:0032076, GO:0061077, GO:0006309, GO:0006915, GO:0005622
DHCR24	GO:0005634, GO:0043066, GO:0043154, GO:0019899, GO:0005783, GO:0042605, GO:0008104, GO:0008203, GO:0009888, GO:0016125, GO:0030539, GO:0031639, GO:0042987, GO:0061024, GO:0006695, GO:0006979, GO:0043588, GO:0050660, GO:0071949, GO:0055114, GO:0016491, GO:0000246, GO:0016628, GO:0033489
DHODH	GO:0005737, GO:0016020, GO:0003824, GO:0016627, GO:0004152, GO:0055114, GO:0006207
DHRS1	GO:0005783, GO:0055114
DHX16	GO:0004386, GO:0003676, GO:0005524, GO:0005634, GO:0005654, GO:0000398, GO:0071005, GO:0005681
DHX33	GO:0005737, GO:0005730, GO:0005634, GO:0005654, GO:0033613, GO:0045943, GO:0003729, GO:0051092, GO:0006413, GO:0043410, GO:0003725, GO:0032481, GO:0000182, GO:0043023, GO:1900227, GO:0072559, GO:0004386, GO:0005524, GO:0003676
DHX36	GO:0003678, GO:0005634, GO:0005654, GO:0005829, GO:0005737, GO:0016607, GO:0045944, GO:0070034, GO:0090669, GO:0000978, GO:0032727, GO:0031442, GO:0007283, GO:0000287, GO:0003725, GO:0017148, GO:0045995, GO:0043123, GO:0003723, GO:0003730, GO:0003697, GO:0006359, GO:0000976, GO:0002151, GO:0042826, GO:0010494, GO:0034605, GO:0034644, GO:0043488, GO:0060261, GO:0003724, GO:0008094, GO:0043330, GO:0001503, GO:1900153, GO:1901534, GO:0000781, GO:0061158, GO:0002735, GO:0009615, GO:0035925, GO:0048027, GO:1903843, GO:0051891, GO:2000767, GO:0010501, GO:0044806, GO:0051880, GO:0032206, GO:1902064, GO:1904358, GO:0004386, GO:0003676, GO:0005524
DHX38	GO:0004386, GO:0005524, GO:0003676, GO:0000398, GO:0071013
DIABLO	GO:0051402, GO:0005737, GO:0005739, GO:0043065, GO:0009898, GO:0035631, GO:0006919, GO:0008631, GO:0008635, GO:0006915
DIDO1	GO:0005634, GO:0097190, GO:0006351
DIP2B	GO:0005634, GO:0005737, GO:0030425, GO:0043014, GO:0030424, GO:0043204, GO:0030517, GO:2000758, GO:0003824
DIPK2A	GO:0005576, GO:0005615, GO:0000139, GO:0030137, GO:0030126, GO:0060038, GO:0014066, GO:0034392, GO:1900020
DIRAS2	GO:0005886, GO:0005525, GO:0016020, GO:0007165, GO:0003924
DKK1	GO:0005615, GO:0043066, GO:0005886, GO:0000122, GO:0030900, GO:0030326, GO:0060394, GO:0032091, GO:0030178, GO:0090090, GO:0030514, GO:0060325, GO:0033137, GO:0030111, GO:0007611, GO:0090647, GO:0001942, GO:0050750, GO:0051966, GO:0001706, GO:0001707, GO:0007492, GO:0000904, GO:0030279, GO:2000726, GO:0090244, GO:0010628, GO:0060173, GO:0010977, GO:0032526, GO:0060323, GO:0039706, GO:0048019, GO:0002090, GO:0042662, GO:0042663, GO:0043507, GO:0050807, GO:0061743, GO:0090082, GO:1901296, GO:1902949, GO:1904723, GO:1904958, GO:1905607, GO:0007275, GO:0005576
DKK3	GO:0030178, GO:0007275, GO:0005576
DLC1	GO:0035023, GO:0008289, GO:0005096, GO:0005515, GO:0007165, GO:0005634, GO:0005737, GO:0008285, GO:0005829, GO:0035307, GO:0042169, GO:0032587, GO:0035024, GO:0006915, GO:0030336, GO:0030864, GO:0005925, GO:0008360, GO:0032956, GO:0006919, GO:0051497, GO:0051895, GO:1900119, GO:0005901
DLL1	GO:0031410, GO:0008285, GO:0008284, GO:0045121, GO:0005886, GO:0045944, GO:0007219, GO:0010628, GO:0030957, GO:0045665, GO:0048839, GO:0005912, GO:0007368, GO:0097009, GO:0030155, GO:0001756, GO:0005112, GO:1900746, GO:0045596, GO:0016324, GO:0072006, GO:0034351, GO:0051302, GO:0021510, GO:0030857, GO:2000726, GO:0070986, GO:0097110, GO:0007267, GO:0001757, GO:0007386, GO:0045608, GO:0045638, GO:0045747, GO:0050767, GO:0001947, GO:0002315, GO:0003323, GO:0008217, GO:0009954, GO:0014002, GO:0014807, GO:0021688, GO:0021693, GO:0032693, GO:0035265, GO:0040008, GO:0045605, GO:0045662, GO:0045807, GO:0046331, GO:0048630, GO:0048631, GO:0048633, GO:0048665, GO:0060041, GO:0060042, GO:0060853, GO:0072014, GO:0072070, GO:0097102, GO:0097150, GO:0098773, GO:1903672, GO:0007154, GO:0007275, GO:0016021, GO:0005509, GO:0016020
DMRTA2	GO:0005634, GO:0043565, GO:0071542, GO:0035914, GO:0048665, GO:0021796, GO:0002052, GO:1990837, GO:0006355, GO:0003700, GO:0005515
DNAAF3	GO:0070286
DNAAF4	GO:0005634, GO:0005829, GO:0005737, GO:0005886, GO:0061136, GO:0030331, GO:0033146, GO:0036158, GO:0036159, GO:0007368, GO:0003341, GO:0005515
DNAJA1	GO:0005829, GO:0016020, GO:0043066, GO:0043065, GO:0007283, GO:0015630, GO:0030317, GO:0031625, GO:1901998, GO:0050750, GO:0051087, GO:0031397, GO:1905259, GO:0030544, GO:0030521, GO:0001671, GO:0051223, GO:0070585, GO:0043508, GO:0001664, GO:0055131, GO:0030957, GO:1903748, GO:0009408, GO:0031072, GO:0006457, GO:0051082, GO:0005524
DNAJA2	GO:0005829, GO:0051087, GO:0001671, GO:0051082, GO:0042026, GO:0009408, GO:0031072, GO:0006457, GO:0005524
DNAJA4	GO:0031072, GO:0051082, GO:0006457, GO:0005524, GO:0009408
DNAJB1	GO:0005654, GO:0005737, GO:0005829, GO:0003714, GO:0097201, GO:0051087, GO:0044183, GO:0001671, GO:0051117, GO:0032781, GO:0051082, GO:0006457, GO:0090084, GO:0051085, GO:0030544
DNAJB14	GO:0005783, GO:0030544, GO:0034622, GO:0051085
DNAJB4	GO:0005654, GO:0005829, GO:0005886, GO:0051087, GO:0001671, GO:0006457, GO:0051082
DNAJC10	GO:0051117, GO:0005783, GO:0032781, GO:0030433, GO:0005788, GO:0070059, GO:0051087, GO:0015035, GO:0030544, GO:0001933, GO:0001671, GO:0034976, GO:0051787, GO:0034663, GO:0015036, GO:0016671, GO:0034975, GO:0045454
DNAJC19	GO:0005739, GO:0032991, GO:0007601, GO:0048806, GO:0005743
DNAJC27	GO:0005634, GO:0070374, GO:0043410, GO:0003924, GO:0071701, GO:0005525
DNAJC3	GO:0005737, GO:0019901, GO:0005829, GO:0005783, GO:1903912, GO:0051087, GO:0043066, GO:0051603, GO:0034976, GO:0051787, GO:0005788, GO:0070417, GO:0004860, GO:0036494, GO:0005515
DNAL1	GO:0005515
DNAL4	GO:0042802, GO:0007017, GO:0030286
DNALI1	GO:0005737, GO:0005929, GO:0005930, GO:0030175, GO:0036126, GO:0031514, GO:0097729, GO:0045504
DND1	GO:0005634, GO:0005654, GO:0005737, GO:0005739, GO:0003730, GO:0061158, GO:0007281, GO:0060965, GO:0003676
DOHH	GO:0019135, GO:0008612
DOK1	GO:0005634, GO:0005829, GO:0035556, GO:0007169, GO:0007265, GO:0038145
DOK3	GO:0005737, GO:0007265
DPAGT1	GO:0016020, GO:0043231, GO:0006487, GO:0006488, GO:0003975, GO:0003976, GO:0008963, GO:0016021
DPCD	GO:0007283, GO:0030317, GO:0007368, GO:0021591, GO:0003351, GO:0021670, GO:0021678, GO:0060972
DPF2	GO:0005634, GO:0005654, GO:0005829, GO:0043231, GO:0005813, GO:0070577, GO:0000785, GO:0062072, GO:1905454
DPY30	GO:0005634, GO:0005654, GO:0042802, GO:0042803, GO:0005794, GO:0016197, GO:0005802, GO:0051568, GO:0035097, GO:0044666, GO:0048188
DQX1	GO:0004386
DRD1	GO:0005886, GO:0005929, GO:0007189, GO:0051281, GO:0010628, GO:0004952, GO:0060170, GO:0097730, GO:1903351, GO:0001588, GO:0035240, GO:0007187, GO:0007190, GO:0007191, GO:0051482, GO:0060158, GO:0071870, GO:0042311, GO:0005887, GO:0016021, GO:0007186, GO:0004930
DRG1	GO:0005634, GO:0005829, GO:0005737, GO:0042802, GO:0016604, GO:0008017, GO:0003924, GO:1901673, GO:0031116, GO:0030955, GO:0005844, GO:0005525
DSCC1	GO:0031390, GO:0007064, GO:0000785, GO:0005654, GO:0006275, GO:0000775, GO:0034421, GO:0017116, GO:0003689, GO:1900264, GO:0034088
DSEL	GO:0008146
DSG2	GO:0016020, GO:0005886, GO:0005509, GO:0007156, GO:0007155
DTD2	GO:0051500, GO:0106105, GO:0106074, GO:0051499, GO:0002161, GO:0005737
DTWD1	GO:0005634, GO:0006400, GO:0016432
DTX3	GO:0016567, GO:0007219
DUPD1	GO:0008138, GO:0004725, GO:0016791, GO:0006470, GO:0016311
DUS1L	GO:0017150, GO:0050660, GO:0008033, GO:0003824, GO:0055114
DUSP1	GO:0005634, GO:0005737, GO:0008285, GO:0004725, GO:0035335, GO:0008138, GO:0035970, GO:0004722, GO:0043407, GO:0043409, GO:0051019, GO:0007162, GO:0070262, GO:1903753, GO:0017017, GO:0090027, GO:1990869, GO:0016311, GO:0006470, GO:0016791
DUSP12	GO:0005634, GO:0005654, GO:0005737, GO:0008270, GO:0016791, GO:0016311, GO:0008138, GO:0006470
DUSP14	GO:0017017, GO:0008138, GO:0004725, GO:0016791, GO:0006470, GO:0016311
DUSP19	GO:0008138, GO:0016311, GO:0006470, GO:0016791
DUSP26	GO:0005634, GO:0005654, GO:0005737, GO:0005794, GO:0006470, GO:0045785, GO:0044387, GO:0000122, GO:0004725, GO:0001102, GO:0002039, GO:0004647, GO:0004721, GO:0070373, GO:1902310, GO:0008138, GO:0016311, GO:0016791
DUSP28	GO:0016791, GO:0016311, GO:0017017, GO:0008138, GO:0006470
DUSP3	GO:0005634, GO:0005654, GO:0005829, GO:0019901, GO:0030336, GO:0045931, GO:0004725, GO:0035335, GO:0070373, GO:0046329, GO:0008138, GO:0016791, GO:0016311, GO:0008092, GO:0051893, GO:0030971, GO:0033549, GO:1990782, GO:0000188, GO:0043409, GO:0050860, GO:0050868, GO:0050922, GO:0071364, GO:0120183, GO:0001772, GO:0006470
DUSP4	GO:0005634, GO:0005654, GO:0004725, GO:0035335, GO:0070373, GO:0016791, GO:0016311, GO:0035970, GO:0000188, GO:0008330, GO:1990439, GO:0017017, GO:0008138, GO:0006470
DUSP5	GO:0035335, GO:0008138, GO:0016791, GO:0016311, GO:0035970, GO:0017017, GO:0004725, GO:0006470
DUSP9	GO:0005737, GO:0000188, GO:0017017, GO:0008138, GO:0016311, GO:0006470, GO:0016791
DXO	GO:0005634, GO:0005654, GO:0005829, GO:0005886, GO:0006402, GO:0110155
DYDC1	GO:0044666, GO:0048188
DYNC1H1	GO:0005737, GO:0120162, GO:0005813, GO:0051959, GO:0005874, GO:0030175, GO:0060236, GO:0008569, GO:0032388, GO:0033962, GO:0034063, GO:0051293, GO:0090235, GO:1905832, GO:0005868, GO:0030286, GO:0007018, GO:0005524, GO:0003777
DYNLRB2	GO:0005868, GO:0007018
E4F1	GO:0005654, GO:0000977, GO:0001227, GO:0000122, GO:0010564, GO:0035497, GO:0045944, GO:0001228, GO:0005634, GO:0003677, GO:0005819, GO:0006260, GO:0009794, GO:0003676
EAPP	GO:0005634, GO:0008284, GO:0032968, GO:0034244
ECD	GO:0005634, GO:0005654, GO:0005829, GO:0005737, GO:0045944, GO:0008283, GO:0035035, GO:2000045
ECHS1	GO:0005739, GO:0006635, GO:0004300, GO:0003824
ECI1	GO:0005739, GO:0003824
ECI2	GO:0043231, GO:0005739, GO:0005777, GO:0000062, GO:0003824
ECM1	GO:0005576, GO:0005615, GO:0007165
EDN1	GO:0005615, GO:0005737, GO:0045944, GO:0000122, GO:0008284, GO:0001501, GO:0001701, GO:0043507, GO:0007585, GO:0019722, GO:0051091, GO:0009953, GO:0007507, GO:0051216, GO:0006885, GO:0005125, GO:0043406, GO:2000273, GO:0001666, GO:0010613, GO:0005102, GO:0030335, GO:0007267, GO:0001569, GO:0007186, GO:0042474, GO:0035810, GO:0035815, GO:0007193, GO:0010827, GO:0014032, GO:0014824, GO:0042310, GO:0048661, GO:0086100, GO:0007205, GO:0008217, GO:0048514, GO:0014065, GO:0045840, GO:0005179, GO:0007166, GO:0060298, GO:0061051, GO:0031708, GO:0003100, GO:0010460, GO:0014826, GO:0030072, GO:0046887, GO:0048016, GO:0045987, GO:0051482, GO:0007589, GO:0031583, GO:0043179, GO:0031707, GO:0001516, GO:0007204, GO:0030185, GO:0032269, GO:0042313, GO:0045793, GO:0051771, GO:0060585, GO:0019229, GO:0005576, GO:0070101
EDRF1	GO:0045893
EEF1A	GO:0005634, GO:0005737, GO:0005886, GO:0019900, GO:0019901, GO:0005829, GO:0032587, GO:0000049, GO:0005730, GO:0071364, GO:0030864, GO:0005516, GO:1900022, GO:0006414, GO:0003746, GO:0005525, GO:0003924
EEF1AKMT1	GO:0016279, GO:0008168, GO:0018022, GO:0032259, GO:0003676
EEF1AKNMT	GO:0008168
EEF1E1	GO:0017101, GO:0043517
EEF2	GO:0005829, GO:1990904, GO:0005737, GO:0002244, GO:0019901, GO:0005886, GO:0045202, GO:0016235, GO:0045727, GO:0003924, GO:0005844, GO:0006414, GO:0005525, GO:0043022
EGLN1	GO:0005506, GO:0031418, GO:0016705, GO:0016491, GO:0055114
EGR1	GO:0005634, GO:0005654, GO:0005737, GO:0003677, GO:0045944, GO:0000122, GO:0001228, GO:0045893, GO:0000981, GO:0043565, GO:0008270, GO:0030509, GO:0002931, GO:0035914, GO:0001666, GO:0090090, GO:0003700, GO:0032922, GO:0006355, GO:0071310, GO:0000976, GO:0010628, GO:0042981, GO:0000977, GO:0010385, GO:1990841, GO:0009749, GO:0070498, GO:0032868, GO:0044729, GO:0030217, GO:0061418, GO:0035035, GO:0033233, GO:0044849, GO:0045475, GO:0046886, GO:0060086, GO:0071480, GO:0098759, GO:1902895, GO:2000182, GO:0000785, GO:1990837, GO:0032731, GO:0032722, GO:0003676
EGR3	GO:0001228, GO:0045944, GO:0043066, GO:0007274, GO:0035924, GO:0035767, GO:0043565, GO:0007422, GO:0001938, GO:0002042, GO:1990837, GO:0033089, GO:0045586, GO:0044344, GO:0003676
EIF1	GO:0003743, GO:0006413
EIF2AK3	GO:0042802, GO:0019899, GO:0046777, GO:0004694, GO:0034198, GO:0019903, GO:0030968, GO:0001503, GO:0031018, GO:0034976, GO:0010575, GO:0010628, GO:0042149, GO:0045943, GO:0036492, GO:0070417, GO:0001525, GO:0006983, GO:1902235, GO:0006468, GO:0004672, GO:0005524, GO:0005515
EIF2B1	GO:0005737, GO:0016020, GO:0042802, GO:0005886, GO:0050852, GO:0003743, GO:0005085, GO:0006413, GO:0014003, GO:0005851, GO:0044237
EIF2B4	GO:0005737, GO:0042552, GO:0050852, GO:0003743, GO:0005085, GO:0001541, GO:0006413, GO:0014003, GO:0005851, GO:0044237
EIF2S1	GO:0005829, GO:0005737, GO:0005634, GO:0045202, GO:0034198, GO:0034599, GO:0010494, GO:0003743, GO:0005851, GO:0034644, GO:0034976, GO:0043022, GO:0005850, GO:0046777, GO:1901216, GO:0006412, GO:0043558, GO:0032057, GO:0034063, GO:0003676, GO:0003723, GO:0036499
EIF2S2	GO:0005737, GO:0001701, GO:0003743, GO:0008584, GO:0002176, GO:0005850, GO:0006413
EIF2S3	GO:0003924, GO:0005525, GO:0000049
EIF3D	GO:0003723, GO:0003743, GO:0001732, GO:0075522, GO:0075525, GO:0005852, GO:0071541, GO:0006413, GO:0098808, GO:0002191, GO:0045727, GO:1902416, GO:0005737
EIF3E	GO:0005634, GO:0005829, GO:0005737, GO:0016605, GO:0047485, GO:0000184, GO:0003743, GO:0005852, GO:0006413, GO:0045727, GO:1902416
EIF3F	GO:0042802, GO:0003743, GO:0075522, GO:0005852, GO:0006413, GO:0016579, GO:0101005, GO:0031369, GO:0070122, GO:0008237, GO:0005515, GO:0005737
EIF3J	GO:0005829, GO:0042802, GO:0005852, GO:0003743, GO:0005737
EIF3K	GO:0005852, GO:0005737, GO:0043022, GO:0003743, GO:0006446
EIF3M	GO:0003743, GO:0005852, GO:0071541, GO:0006412, GO:0031369, GO:0005737
EIF4A2	GO:0004386, GO:0003676, GO:0005524, GO:1990830, GO:0048471, GO:1900260, GO:0003743, GO:0004004
EIF4G2	GO:0005829, GO:0006446, GO:0003743, GO:0010507, GO:0030307, GO:0034645, GO:0008135, GO:0016281, GO:0003723, GO:0005515
EIF5A2	GO:0008284, GO:0043231, GO:0045905, GO:0045901, GO:0043022, GO:0003746, GO:0003723, GO:0006452
EIF6	GO:0043022, GO:0042256
ELF3	GO:0005654, GO:0005829, GO:0045892, GO:0005794, GO:0000978, GO:0001228, GO:0003700, GO:0045944, GO:0003677, GO:0030198, GO:0006355, GO:0006954, GO:0001824, GO:0009653, GO:0060056, GO:1990837, GO:0030855, GO:0006366, GO:0043565, GO:0005634
ELF5	GO:1990837, GO:0043565, GO:0000981, GO:0006355, GO:0003700, GO:0005634
ELK3	GO:0005654, GO:0005634, GO:0005739, GO:0000978, GO:0001228, GO:0003700, GO:0045944, GO:0003677, GO:0043565, GO:0001525, GO:0045892, GO:0006355, GO:0001227, GO:0042060, GO:1990837, GO:0032422
ELMO2	GO:0016020, GO:0030971, GO:0005829, GO:0060326, GO:0016477, GO:0098609, GO:0007010
ELMOD1	GO:0005096, GO:0043547
ELMSAN1	GO:0003676, GO:0003677
ELOC	GO:0006511
ELOVL1	GO:0005783, GO:0019367, GO:0042761, GO:0009922, GO:0030148, GO:0034625, GO:0046513, GO:0061436, GO:0016021
ELOVL6	GO:0005783, GO:0120162, GO:0019367, GO:0030497, GO:0016747, GO:0042759, GO:0030176, GO:0009922, GO:0042761, GO:0016021, GO:0009923
EMB	GO:0005886, GO:0007411, GO:0007155, GO:0005515
EMC10	GO:0030176, GO:0016021, GO:0045766, GO:0072546, GO:0001938, GO:0071816, GO:0032977, GO:0045050
EMC2	GO:0005737, GO:0005789, GO:0005783, GO:0072546, GO:0042406, GO:0071816, GO:0005515, GO:0032977, GO:0045050
EMC3	GO:0030176, GO:0016021, GO:0072546, GO:0071816, GO:0016020, GO:0032977, GO:0045050
EMC6	GO:0030176, GO:0016021, GO:0000045, GO:0072546, GO:0097631, GO:0071816, GO:0005783, GO:0032977, GO:0045050
EME1	GO:0000792, GO:0000785, GO:0072429, GO:0048476, GO:0004518, GO:0006281, GO:0005634, GO:0003677
EME2	GO:0048476, GO:0004518, GO:0006281, GO:0005634, GO:0003677
EMILIN1	GO:0042802, GO:0031012, GO:0005615, GO:0003180, GO:0030512, GO:0060394, GO:0030198, GO:0070373, GO:0062023, GO:0016525, GO:0010628, GO:0010629, GO:0010811, GO:0030023, GO:0098640, GO:0007160, GO:0016477, GO:0030948, GO:0032966, GO:0048251, GO:0050866, GO:1901203, GO:1904027, GO:1905522, GO:0034668, GO:1990971, GO:0005515
EMILIN3	GO:0005737, GO:0042802, GO:0005515
EMX2	GO:0030182, GO:0030900, GO:0009952, GO:0021987, GO:0007420, GO:0010468, GO:0042493, GO:0021542, GO:0021796, GO:0021846, GO:0021885, GO:0072197, GO:1990837, GO:0000981, GO:0006355, GO:0003677, GO:0043565
ENO4	GO:0030317, GO:0097228, GO:0044782, GO:0006096, GO:0000015, GO:0004634, GO:0000287
ENOX2	GO:0015035, GO:0007624, GO:0009897, GO:0022900, GO:0003676, GO:0016491
ENPP7	GO:0005887, GO:0005794, GO:0008285, GO:0005902, GO:0008270, GO:0008156, GO:0008081, GO:0004767, GO:0006685, GO:0003824, GO:0006684
ENSA	GO:0005102, GO:0050796, GO:0019870
ENTPD8	GO:0016020, GO:0017110, GO:0017111, GO:0016787, GO:0009124, GO:0009133
ENY2	GO:0006406, GO:0045893, GO:0000124, GO:0005643, GO:0003713, GO:0005654, GO:0005739, GO:0030374, GO:0016973, GO:0016578, GO:0044615, GO:0070390, GO:0071819
EPB41L5	GO:0005654, GO:0005829, GO:0001954, GO:0030036, GO:0005886, GO:0071560, GO:0019904, GO:0032587, GO:0032091, GO:0001701, GO:0001756, GO:0048617, GO:0031252, GO:0010634, GO:0001839, GO:0007492, GO:0048318, GO:0010608, GO:0000904, GO:0005925, GO:0048339, GO:0007398, GO:0032092, GO:0007498, GO:0031032, GO:0070986, GO:0051894, GO:0003382, GO:0001837, GO:0003383, GO:0006931, GO:0007509, GO:0009826, GO:0022408, GO:0032525, GO:0048319, GO:0070201, GO:0005912, GO:0005856, GO:0008092
EPC2	GO:0032777, GO:0006357, GO:0035267
EPHA7	GO:0098978, GO:0022407, GO:0050730, GO:0070372, GO:0007420, GO:0099175, GO:0005886, GO:0031952, GO:0001934, GO:0045499, GO:0048755, GO:0043281, GO:0031290, GO:0048013, GO:0072178, GO:0043525, GO:0005004, GO:0008046, GO:0048671, GO:0051964, GO:0005003, GO:0007169, GO:0005887, GO:0004713, GO:0016021, GO:0006468, GO:0004672, GO:0005515, GO:0005524, GO:0019838
ERCC1	GO:0005654, GO:0008022, GO:0003677, GO:0006979, GO:0000109, GO:0003697, GO:0003684, GO:0019904, GO:0006289, GO:0006281, GO:0006296, GO:0006310, GO:1990599, GO:0006295, GO:0006303, GO:0032205, GO:0061819, GO:1905765, GO:0000110, GO:0070522, GO:0000781, GO:0000014, GO:0006312, GO:0005634, GO:0004519
ERF	GO:0005654, GO:0005829, GO:0043565, GO:0000122, GO:0003700, GO:0006355, GO:0001227, GO:0001217, GO:0003714
ERG28	GO:0042802, GO:0030133, GO:0016021
ERI2	GO:0008270, GO:0003676
ERLIN1	GO:0005783, GO:0031625, GO:0030433
ERN2	GO:0005515, GO:0045892, GO:0006468, GO:0005524, GO:0000287, GO:0004674, GO:0004519, GO:0016075, GO:0030263, GO:0004540, GO:0004672, GO:0006397
ESD	GO:0042802, GO:0016788, GO:0046294, GO:0018738
ESM1	GO:0005178, GO:0008284, GO:0005171, GO:0001525, GO:0002040, GO:1902204, GO:0005520, GO:0005576
ESRP1	GO:0005634, GO:0005654, GO:0016604, GO:0003729, GO:0043484, GO:0003676
ESRRA	GO:0005634, GO:0003700, GO:0043565, GO:0008270, GO:0003677, GO:0003707, GO:0005496, GO:0006355
ETF1	GO:0005737, GO:0008079, GO:1990825, GO:0006449, GO:0006479, GO:0003747, GO:0006415
ETNPPL	GO:0050459, GO:0008483, GO:0030170, GO:0003824
ETS1	GO:0005654, GO:0042802, GO:0045765, GO:0045944, GO:0000978, GO:0001228, GO:0000981, GO:0045766, GO:0005634, GO:0045893, GO:0043536, GO:0045648, GO:0003700, GO:1902895, GO:0010628, GO:0010595, GO:0050729, GO:0048870, GO:0051272, GO:0030578, GO:1904996, GO:0043565, GO:0006355, GO:0000976, GO:0030374
ETS2	GO:0005654, GO:0005829, GO:0005886, GO:0000978, GO:0043565, GO:0001227, GO:0000122, GO:0045893, GO:0019904, GO:0003700, GO:0000977, GO:0007498, GO:1990837, GO:0001712, GO:0090009, GO:0006355, GO:0005634
ETV4	GO:0005730, GO:0000978, GO:0001228, GO:0045944, GO:0045618, GO:1990837, GO:0043565, GO:0005634, GO:0006355, GO:0003700, GO:0005694
ETV5	GO:0005634, GO:0005654, GO:0001228, GO:0045944, GO:0000977, GO:0003700, GO:0034599, GO:0000976, GO:1990837, GO:0000122, GO:0043565, GO:0006355
EVA1A	GO:0005886, GO:0043231
EXO1	GO:0035312, GO:0005634, GO:0005654, GO:0003677, GO:0005886, GO:0003682, GO:0016604, GO:0045190, GO:0006298, GO:0048256, GO:0006310, GO:0045145, GO:0016446, GO:0002455, GO:0051908, GO:0016788, GO:0004518, GO:0006281, GO:0003824
EXOC3	GO:0000145, GO:0006887
EXOC7	GO:2000535, GO:0034451, GO:0005815, GO:0032584, GO:0000145, GO:0006887
EXOSC1	GO:0005730, GO:0000178, GO:0006396, GO:0003723
EXOSC3	GO:0000178, GO:0003723, GO:0005634, GO:0005654, GO:0005737, GO:0043928, GO:0006364, GO:0005730, GO:0035327, GO:0000176, GO:0045006, GO:0071034, GO:0000177
EXOSC4	GO:0005634, GO:0005654, GO:0005829, GO:0005737, GO:0043231, GO:0071044, GO:0030307, GO:0035327, GO:0000178, GO:0000460, GO:0035925, GO:0051607, GO:0000956, GO:0045006, GO:0071028
EXOSC8	GO:0005634, GO:0005654, GO:0005829, GO:0005737, GO:0042802, GO:0043231, GO:0001650, GO:0000178, GO:0035925, GO:0006401, GO:0006396, GO:0005694
